date,oil_price_usd_bbl,gold_price_inr_10g,cpi_index,cpi_inflation_yoy_pct,house_price_index,oil_return_1m_pct,oil_return_12m_pct,gold_return_1m_pct,gold_return_12m_pct,inflation_change_1m,hpi_growth_12m_pct
2024-02-01,83.62000274658203,54531.80613518747,185.8,5.09,294.181749471641,2.337539693440438,-0.32184604247323945,-0.36949241815565914,12.205846126712183,-0.009999999999999787,0.2990615646765171
2024-03-01,87.4800033569336,59451.7539751686,185.8,4.85,294.181749471641,4.616121123613981,9.665296525416544,9.022161906363957,14.388425193446764,-0.2400000000000002,0.2990615646765171
2024-04-01,87.86000061035156,61478.60928103753,186.7,4.83,307.270150457368,0.4343818459488613,10.460145334496772,3.409243916866589,17.542455151555593,-0.019999999999999574,0.27015941849934944
2024-05-01,81.62000274658203,62226.51944432342,187.7,4.8,307.270150457368,-7.102205577533704,12.331404669533619,1.2165372184445022,19.19118154391175,-0.03000000000000025,0.27015941849934944
2024-06-01,86.41000366210938,62452.39097411362,190.2,5.08,307.270150457368,5.868660566454009,15.36715874732475,0.3629827472389824,23.19555160822886,0.28000000000000025,0.27015941849934944
2024-07-01,80.72000122070312,65327.963480067614,193.0,3.6,303.617090678304,-6.58488855486683,-5.656844876107048,4.604423403334401,25.366334415839397,-1.48,2.94866093797741
2024-08-01,78.80000305175781,67265.02456197975,193.0,3.65,303.617090678304,-2.3785903616325377,-9.279297147084286,2.96513312021911,30.52450286245849,0.04999999999999982,2.94866093797741
2024-09-01,,,194.2,5.49,303.617090678304,0.0,-17.32241625196358,0.0,36.07739665613372,1.8400000000000003,2.94866093797741
2024-10-01,73.16000366210938,74030.69381753069,196.8,6.21,107.254139995757,-7.157359354344117,-23.239948026299363,10.058227585001278,49.76437090355257,0.7199999999999998,5.692750693888526
2024-11-01,72.94000244140625,72236.60638067308,196.5,5.48,107.254139995757,-0.3007124243995407,-11.940117313797371,-2.42343728572858,32.29329912489931,-0.7299999999999995,5.692750693888526
2024-12-01,,,195.4,5.22,107.254139995757,0.0,-5.3219086518660035,0.0,32.36799607941134,-0.2600000000000007,5.692750693888526
2025-01-01,76.76000213623047,78349.66424923648,193.4,4.26,101.252339062322,5.237180651169959,-6.058006368504332,8.462548526087655,43.14612647648146,-0.96,-65.58170612413103
2025-02-01,73.18000030517578,79646.80261508648,192.5,3.61,101.252339062322,-4.663889697007884,-12.485053932664435,1.6555761639561073,46.05568430584801,-0.6499999999999999,-65.58170612413103
2025-03-01,74.73999786376953,85881.26022593369,192.0,3.34,101.252339062322,2.13172663581338,-14.56333448134728,7.8276307474347995,44.4553852217783,-0.27,-65.58170612413103
2025-04-01,63.119998931884766,90500.97304202386,192.6,3.16,99.341622015369,-15.547229413981023,-28.158435586844234,5.379186104089273,47.20725484910733,-0.17999999999999972,-67.6696152009884
2025-05-01,63.900001525878906,90424.69986327058,193.0,2.82,99.341622015369,1.235745575401337,-21.710365871612492,-0.08427884937531882,45.31537465176277,-0.3400000000000003,-67.6696152009884
2025-06-01,,,194.2,2.1,99.341622015369,0.0,-26.050227036503482,0.0,44.78981261222075,-0.7199999999999998,-67.6696152009884
2025-07-01,72.52999877929688,92871.19797187892,196.1,1.61,111.312021896969,13.505472687544295,-10.146187212030998,2.7055639800935394,42.16147729787274,-0.49,-63.338024994479284
2025-08-01,68.12000274658203,98466.70998494845,197.0,2.07,111.312021896969,-6.080237290688673,-13.553299354773996,6.025024049720806,46.38619494477201,0.45999999999999974,-63.338024994479284
2025-09-01,67.0199966430664,109536.38513087615,197.0,1.44,111.312021896969,-1.6148063111621314,-14.949246132584538,11.242048350777445,62.8430017593266,-0.6299999999999999,-63.338024994479284
2025-10-01,65.06999969482422,113479.37024901892,197.3,0.25,121.433400107354,-2.909574822313765,-11.057960035990389,3.5997035263046318,53.286919785893815,-1.19,13.220245029383415
2025-11-01,63.20000076293945,121169.25072940225,197.9,0.71,121.433400107354,-2.8738265570231847,-13.353443038737323,6.7764567810948195,67.73940083904759,0.45999999999999996,13.220245029383415
2025-12-01,60.849998474121094,124843.4490489148,198.0,1.33,121.433400107354,-3.718358007040412,-16.57527222733126,3.032286077032742,72.82573933638817,0.6200000000000001,13.220245029383415
2026-01-01,70.69000244140625,139869.14648579605,,,123.858029045083,16.17091900416401,-7.907763843012194,12.035631465928208,78.51913958541192,,22.326091616359545
2026-02-01,,,,,123.858029045083,0.0,-3.40256607459104,0.0,75.61175325737737,,22.326091616359545
2026-03-01,,,,,123.858029045083,0.0,-5.4187791518877315,0.0,62.86340712494525,,22.326091616359545
2026-04-01,114.01000213623047,141278.71226510554,,,123.858029045083,61.28164973644108,80.62421429896264,1.0077746341668137,56.10739588347098,,24.678887391149207
2026-05-01,92.05000305175781,140289.3876580927,,,123.858029045083,-19.261467128324995,44.05320947367806,-0.700264456796873,55.14498568446622,,24.678887391149207
2026-06-01,72.91999816894531,123076.72994052393,,,123.858029045083,-20.78218821139647,14.115800356301067,-12.269394003998869,36.10963611339142,,24.678887391149207
2026-07-01,90.12000274658203,126345.190545109,,,123.858029045083,23.587500013078365,24.25203951927555,2.6556284085257564,36.04345944085472,,11.271026196727107
2026-08-01,90.48999786376953,137427.34552956995,,,123.858029045083,0.41055826221836345,32.8390989654062,8.771331094319956,39.5673172695391,,11.271026196727107
2026-09-01,108.75,133720.46756083163,,,123.858029045083,20.179028143773927,62.265003651340535,-2.6973365122159865,22.078583660634663,,11.271026196727107
