isin,symbol,date,monthly_volume,oil_price_usd_bbl,oil_return_1m_pct,oil_return_12m_pct,gold_price_inr_10g,gold_return_1m_pct,gold_return_12m_pct,cpi_index,cpi_inflation_yoy_pct,stock_return_1m,momentum_3m,momentum_6m,momentum_12m,volatility_3m,volatility_6m,volume_change_1m,target_return_1m
INE002A01018,RELIANCE,2010-12-01,373997712.0,94.75,10.277004212328045,,20473.43204332375,0.3885878302569923,,,,-12.132019075977695,8.109455128537647,-3.2142994141140857,-6.882975384494137,13.167196588756802,10.01651877063433,-16.0607959573842,8.121826103922668
INE002A01018,RELIANCE,2011-01-01,447426553.0,101.01000213623048,6.606862412908154,41.35181000608026,19656.557593285463,-3.9899243483442537,22.46327372190091,,,8.121826103922668,8.993831634245787,1.0064461399617688,1.2388507194285312,13.328383240197152,10.525701899320579,19.63350005734794,-13.136151679609476
INE002A01018,RELIANCE,2011-02-01,539510608.0,111.8000030517578,10.682111362570822,44.09074407593563,20502.79704083521,4.305125368639384,23.783951113248712,,,-13.136151679609476,-17.146344651664503,-5.856643081703673,-6.984826649768027,11.993943932267067,11.675712240855146,20.580820334102977,5.253487904405674
INE002A01018,RELIANCE,2011-03-01,431843698.0,117.36000061035156,4.973164049038314,41.91052592638105,20637.34912340932,0.656262081247383,28.698241964867123,,,5.253487904405674,0.23916232871886578,8.348617457256513,3.328899536326724,11.53478671600196,11.164016535044437,-19.956402784947645,7.738521841035673
INE002A01018,RELIANCE,2011-04-01,281688030.0,125.88999938964844,7.268233414225533,43.9730053461602,22161.76643405544,7.38669148605402,32.00221993810843,,,7.738521841035673,-0.14414193416812981,8.849689700077656,1.6258020894943321,11.402530656903197,11.2182360810234,-34.77083692442815,-6.21038195018242
INE002A01018,RELIANCE,2011-05-01,314277568.0,119.18500137329102,-5.326076772472166,61.017301781322494,21890.438061389385,-1.2243084208716892,21.16143857000903,,,-6.21038195018242,6.7816277952589274,-10.364716856405577,0.23916664836206536,7.440515469215322,9.938375795196967,11.569372685094216,-3.242195222793698
INE002A01018,RELIANCE,2011-06-01,372755993.0,112.4800033569336,-5.625706203884806,49.95333975947829,21619.10968872333,-1.2394835220069345,16.354990816387716,,,-3.242195222793698,-1.7140553319404441,-1.4748930032215801,-4.689192417335664,7.347995153568292,8.657072460433977,18.607253890929943,-4.726896096285849
INE002A01018,RELIANCE,2011-07-01,369661930.0,116.73999786376952,3.7873349748378304,49.32207394228028,23039.701598850912,6.571000982841468,30.80825052844296,,,-4.726896096285849,-14.179473269261965,-14.323615203430098,-13.317169063468327,1.484093405141464,7.71067093727363,-0.8300505043791429,-7.607493997864334
INE002A01018,RELIANCE,2011-08-01,387286020.0,114.8499984741211,-1.6189818607449058,43.12418219559135,27007.04105495286,17.21957829653409,48.37390496084737,,,-7.607493997864334,-15.57658531694388,-8.794957521684957,-14.651600603388626,2.219535024502507,6.385767945575502,4.76762375828097,-4.9284037930798945
INE002A01018,RELIANCE,2011-09-01,548239191.0,102.76000213623048,-10.526771004367774,24.84510409938847,25454.628976360866,-5.748175357060436,35.464038426044795,,,-4.9284037930798945,-17.262793887230078,-18.976849219170525,-10.628231761914009,1.608103124171337,5.539890528036159,41.55925148034003,-0.6903447752332648
INE002A01018,RELIANCE,2011-10-01,316821935.0,109.55999755859376,6.617356248541562,31.76187077338204,26956.59810744758,5.900573653937591,39.08607219390561,,,-0.6903447752332648,-13.226242566177493,-27.405715835439462,-18.5560261353618,3.487731400501593,2.4035410783539954,-42.211002022290664,10.022751291413812
INE002A01018,RELIANCE,2011-11-01,349755829.0,110.81999969482422,1.1500567399671535,28.980449320911063,29127.511007684607,8.05336375006922,42.82264404346623,,,10.022751291413812,4.404002723100653,-11.17258259384323,-21.537299450248803,7.705718763063166,6.247338491952593,10.39508012600201,-8.21367371800169
INE002A01018,RELIANCE,2011-12-01,422743436.0,107.37999725341795,-3.104135039595135,13.329812404662755,26681.069489919733,-8.39907507757679,30.32045351976173,,,-8.21367371800169,1.1187327981788577,-16.14406108905122,-17.618954092272798,9.164588578129967,6.774433990769311,20.868160284470918,-12.790983578822646
INE002A01018,RELIANCE,2012-01-01,478336554.0,115.02000045776369,7.114922145430147,13.869911914899411,26827.99408819982,0.5506698235451024,36.48368469850523,,,-12.790983578822646,-10.981906005410522,-24.20814857158802,-38.53176377501811,12.069144276593978,7.956086167820261,13.150557351291425,17.522960019972487
INE002A01018,RELIANCE,2012-02-01,448521265.0,122.66000366210938,6.64232583371549,9.713774878274318,26974.918686479905,0.5476540579107514,31.5670180646779,,,17.522960019972487,-3.481697276851847,0.922305446248803,-7.87265207543615,16.3414669794133,11.517007714427388,-6.233119495191241,-0.8670164480505838
INE002A01018,RELIANCE,2012-03-01,420016398.0,122.87999725341795,0.1793523436658173,4.70347359778347,27300.47045246468,1.2068683867727303,32.28671128840506,,,-0.8670164480505838,3.8649599930992595,4.983692791278113,-13.993156427892409,15.271473423462385,11.275390275233665,-6.355298895360062,-7.692783989883822
INE002A01018,RELIANCE,2012-04-01,267549172.0,112.375,-8.548988841327265,-10.735562360134333,27774.35919372851,1.7358262821476345,25.32556588561612,,,-7.692783989883822,8.963159582038084,-2.018746423372445,-29.424462258811904,13.042341833429756,11.8138460151904,-36.30030320863806,-0.19350442645161836
INE002A01018,RELIANCE,2012-05-01,331688474.0,101.87000274658205,-9.34816218324178,-14.527833558920625,28248.24793499233,1.7062094500845504,29.043776354649253,,,-0.19350442645161836,-8.753304864386022,-12.235002141237874,-23.4075847350811,4.148974068949541,10.706509224027847,23.972902446508048,-5.4218452013997664
INE002A01018,RELIANCE,2012-06-01,292146663.0,97.8000030517578,-3.995287705006767,-13.051208985646667,28613.86154023573,1.2942877239140005,32.354486157035936,,,-5.4218452013997664,-13.308133617735205,-9.443173624635952,-25.587234713687174,3.8456014746404006,10.441892802344755,-11.921370231273098,3.979642152220486
INE002A01018,RELIANCE,2012-07-01,216965549.0,106.18500137329102,8.573617648146392,-9.041456813110203,29371.31171832095,2.6471442067339312,27.481302621496727,,,3.979642152220486,-1.6357074756308956,7.32745210640718,-16.880696465180836,4.71060265228611,8.98117564145367,-25.734031403261316,0.6458189176649531
